"33",51,50,51,48,47,51,43,51,51,51,51,51,51,50,49,51,51,51,51,51,51,50,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,50,51,51,51,51,51,51,51,49,51,51,51,51,51,51,51,51,50,51,51,51,51,51,51,51,51,51,51,8
"69",52,51,52,49,48,52,44,52,52,52,52,52,50,52,49,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,51,52,52,52,52,52,52,52,50,52,52,52,52,52,52,52,52,51,52,52,52,52,52,52,52,52,52,52,8
"88",50,49,50,47,46,50,42,50,50,50,50,50,49,49,50,50,50,50,50,50,50,49,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,50,50,50,50,50,50,50,48,50,50,50,50,50,50,50,50,49,50,50,50,50,50,50,50,50,50,50,8
"104",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"131",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"205",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"209",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"226",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"323",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"330",52,51,52,49,48,52,44,52,52,52,52,52,50,52,49,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,51,52,52,52,52,52,52,52,50,52,52,52,52,52,52,52,52,51,52,52,52,52,52,52,52,52,52,52,8
"424",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"440",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"460",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"489",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"517",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"547",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"614",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"618",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"796",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"910",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"927",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"945",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"999",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"1175",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"1241",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"1242",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"1243",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"1245",52,51,52,50,48,52,44,52,52,52,52,52,50,51,49,52,52,52,52,52,52,51,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,50,52,52,52,52,52,52,52,52,51,52,52,52,52,52,52,52,52,52,52,8
"1270",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"1315",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"1319",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"1352",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"1424",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"1448",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"1505",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"1506",51,50,51,48,47,51,43,51,51,51,51,51,49,50,48,51,51,51,51,51,51,50,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,50,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,50,51,51,51,51,51,51,51,51,51,51,8
"1573",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"1611",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"1646",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"1734",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"1735",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"1738",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"1739",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"1827",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"1836",52,51,52,49,48,52,44,52,52,52,52,52,50,51,49,52,52,52,52,52,52,51,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,51,52,52,52,52,52,52,52,50,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,8
"1837",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"1854",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"1874",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"1881",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"1891",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"2125",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"2147",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"2400",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"2495",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"2815",53,52,53,50,49,53,45,53,53,53,53,53,51,52,50,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,51,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,8
"Cels",8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
